x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.15955725,0.63538915,1.4954513e-07,0.23309505,0.6252821,-0.01590723,0.28037348,0.5770246,-0.015209863,0.27392784,0.50838673,-0.014740949,0.23040476,0.48062563,-0.014826757,0.26543406,0.48902658,0.014601145,0.27438205,0.43226665,0.007429138,0.27531564,0.40859365,-0.0046371766,0.27819964,0.39522046,-0.014353208,0.22482832,0.46929678,0.014020841,0.23008503,0.40973943,0.008159499,0.23090756,0.39127442,-0.0057425858,0.23011926,0.3856422,-0.016274087,0.18579528,0.46866322,0.009480432,0.18825567,0.41147038,-0.0016160208,0.19070809,0.39370626,-0.012903005,0.18984033,0.38747463,-0.019033462,0.1463669,0.48252672,0.0030040664,0.14961025,0.4301711,-0.0053275353,0.15179424,0.41084918,-0.008591316,0.15474206,0.4011336,-0.010602088,E
0.14408612,0.6427727,1.1335816e-07,0.219522,0.61886644,-0.015647499,0.26506534,0.5654014,-0.016569376,0.25291547,0.49263176,-0.018126443,0.21652265,0.45849514,-0.020819806,0.24241723,0.48145598,0.010102242,0.25155345,0.4240236,0.00049757375,0.25341907,0.3993545,-0.013983905,0.25717765,0.38341358,-0.025365902,0.20303912,0.4707247,0.00848918,0.20806558,0.41351143,0.0022332806,0.21068452,0.38481995,-0.012697988,0.21258898,0.37011534,-0.025467178,0.1653779,0.4746958,0.0028805211,0.1661698,0.41590416,-0.0077231755,0.16971478,0.38621938,-0.019819887,0.1709564,0.37321046,-0.02804923,0.12563607,0.48694974,-0.004734463,0.1261187,0.43245813,-0.014060645,0.1293782,0.4031855,-0.019091228,0.13243622,0.38538656,-0.023040768,E
0.12274056,0.6300962,1.2385162e-07,0.19623537,0.6055993,-0.013863395,0.23976031,0.5521469,-0.011515123,0.23108193,0.4819294,-0.009942971,0.19396657,0.4511522,-0.009165222,0.21857467,0.47594,0.019744402,0.22875777,0.4213669,0.015371722,0.22981335,0.3938223,0.0032182082,0.2322492,0.37311208,-0.0074366643,0.18070287,0.4643684,0.018889496,0.18618435,0.41174394,0.01702454,0.18946834,0.38034797,0.001424802,0.1907255,0.36091304,-0.012512604,0.14463085,0.46785194,0.014065363,0.14537485,0.41353083,0.0068711583,0.14845678,0.38229337,-0.007763444,0.14784212,0.36379787,-0.01854788,0.10583228,0.48017293,0.0073334943,0.1050638,0.4311841,-0.00042720113,0.10620964,0.40061963,-0.0074047963,0.106805936,0.378511,-0.013331221,E
0.10553862,0.62862486,1.0873213e-07,0.17461714,0.6012744,-0.016121268,0.21891344,0.5440229,-0.018795704,0.20552927,0.4710164,-0.022239905,0.16266687,0.44450852,-0.025137302,0.19496472,0.45641142,0.00845477,0.20383649,0.38066643,-0.0031744598,0.20539923,0.3861605,-0.017183673,0.20647134,0.408172,-0.026719365,0.15544881,0.44756842,0.008050321,0.15859711,0.3747751,-0.00095067936,0.16065049,0.38096535,-0.015198594,0.16128518,0.40436593,-0.02570043,0.11949142,0.4531311,0.003815347,0.119834326,0.38476965,-0.006499519,0.120974645,0.38145608,-0.016726011,0.118978925,0.39938653,-0.022821782,0.08243454,0.46861288,-0.0025351641,0.079029635,0.40930793,-0.008862,0.081373036,0.39510542,-0.012400973,0.08364695,0.39819437,-0.01512401,E
0.10414658,0.6263331,1.1493815e-07,0.17263074,0.59986204,-0.018907966,0.21366116,0.54201335,-0.021980822,0.19679306,0.47112498,-0.025683926,0.15499008,0.44403997,-0.029478239,0.1876519,0.45358855,0.0061424156,0.19261874,0.37871677,-0.0074239434,0.19494723,0.37485522,-0.02296179,0.19677252,0.3933202,-0.033186223,0.14750133,0.44545963,0.0066344077,0.14520478,0.3686986,-0.006912223,0.14581895,0.37075442,-0.02494959,0.14426544,0.40004098,-0.036862258,0.11098675,0.4527247,0.0031726614,0.106241584,0.3807248,-0.012738704,0.10653683,0.37377656,-0.028436527,0.101700634,0.39884847,-0.036553938,0.074067995,0.47046447,-0.0022961341,0.06817891,0.40979704,-0.015061698,0.069904245,0.39421353,-0.023877103,0.0703372,0.40312874,-0.028988767,E
0.09969353,0.62612104,1.5059267e-07,0.16637748,0.60354984,-0.020712946,0.20573543,0.54348344,-0.025323246,0.18741828,0.47050482,-0.029970184,0.14409488,0.44498283,-0.034532785,0.18113966,0.45483992,0.0022726115,0.18322803,0.38493544,-0.012154747,0.1846749,0.38110575,-0.02823177,0.1865833,0.40000987,-0.039092086,0.14036731,0.44565493,0.0029505808,0.13658096,0.3690681,-0.012103378,0.1364979,0.37857038,-0.029738186,0.13576469,0.4135867,-0.04056694,0.10350165,0.45389867,-0.0002669715,0.09797339,0.3841405,-0.01696344,0.09787163,0.38380554,-0.03140187,0.09381846,0.41282657,-0.038138293,0.06683394,0.47427502,-0.005672082,0.06155052,0.41750598,-0.018263523,0.06324878,0.39981958,-0.026589546,0.06325151,0.40451214,-0.031287834,E
0.10347213,0.62910235,1.0907125e-07,0.17247465,0.60997,-0.020782394,0.21271363,0.5479609,-0.02601145,0.19244978,0.4762854,-0.03190184,0.14808667,0.45004296,-0.038021002,0.18583386,0.4545934,-0.0020754023,0.18901518,0.374764,-0.0224399,0.18995944,0.38257524,-0.041944586,0.18831533,0.41939884,-0.053345654,0.14375713,0.4467077,-0.0024522573,0.14147128,0.36008245,-0.022191854,0.13929436,0.37940764,-0.04154876,0.13641018,0.42583585,-0.052374292,0.10632282,0.45503333,-0.0069120955,0.10141931,0.37434104,-0.027348634,0.10193792,0.38472673,-0.041666992,0.097941205,0.4270467,-0.047011774,0.06935298,0.4739818,-0.013534699,0.06371047,0.40576336,-0.029347612,0.066465974,0.40077585,-0.037288263,0.066736095,0.42362666,-0.04062422,E
0.106529705,0.62913895,7.8226314e-08,0.17533989,0.6094367,-0.019716365,0.21592978,0.55064595,-0.024622934,0.19636527,0.4822237,-0.030613078,0.1503586,0.46176913,-0.03684024,0.18984775,0.45180866,0.0006046579,0.19458584,0.37309596,-0.018901728,0.19286501,0.38053262,-0.03832273,0.18951613,0.41644537,-0.050075904,0.1483708,0.44364417,-0.00040059583,0.14729618,0.3591748,-0.01962169,0.14194477,0.3790772,-0.0398579,0.13998169,0.4242309,-0.051698264,0.111248344,0.451306,-0.0054051415,0.10707062,0.37377656,-0.024666216,0.10631769,0.38552013,-0.04058861,0.1037842,0.42891067,-0.047757182,0.0736753,0.47072306,-0.012510749,0.06767256,0.40596458,-0.026932016,0.07049986,0.40048054,-0.035830755,0.07250812,0.4232857,-0.040590316,E
0.11039982,0.6271763,8.703289e-08,0.17945862,0.6069948,-0.018326059,0.22175898,0.5462734,-0.022752978,0.20139606,0.48187217,-0.02811532,0.1512151,0.466137,-0.033927545,0.19290735,0.44827202,-0.0014426431,0.19634801,0.36716944,-0.01999859,0.19871,0.37804946,-0.03886292,0.19598007,0.41635555,-0.05025823,0.15110576,0.44113615,-0.0029184723,0.14925797,0.35283488,-0.02017115,0.149347,0.37482992,-0.038650636,0.14746806,0.42036414,-0.049916696,0.113661036,0.44878963,-0.007962266,0.10884845,0.36635754,-0.0245484,0.1113831,0.37810817,-0.038432457,0.109191574,0.4199978,-0.045059275,0.07624865,0.46584776,-0.015056643,0.070144355,0.39732864,-0.026701193,0.07582552,0.3964807,-0.033314537,0.07948978,0.42278838,-0.037092354,E
0.107578754,0.6251958,1.2165353e-07,0.18004139,0.60068107,-0.021908218,0.2240541,0.5402788,-0.025531076,0.20982933,0.46472228,-0.028855339,0.16928229,0.43517026,-0.032332987,0.19548307,0.45494646,0.0026937823,0.2003435,0.38672337,-0.01092607,0.20290546,0.37240112,-0.026826931,0.20674445,0.37849033,-0.038069177,0.15444575,0.44458202,0.003598922,0.15386888,0.37089252,-0.009994984,0.15507235,0.35959402,-0.028311586,0.15351827,0.37715665,-0.041212283,0.11684904,0.45175347,0.00028795324,0.11359627,0.38311678,-0.016863568,0.11447097,0.36633995,-0.034311593,0.110231,0.38180834,-0.044127762,0.07964007,0.4710979,-0.0052747303,0.074769646,0.41307288,-0.019564206,0.075934425,0.3876983,-0.030437166,0.075375214,0.38455096,-0.037645113,E
0.1140567,0.6096063,9.610445e-08,0.18447588,0.59267056,-0.016264176,0.22676706,0.5326137,-0.02030993,0.21083532,0.46196276,-0.02566224,0.16545224,0.43659404,-0.031285625,0.20094544,0.4343241,0.00050951156,0.20450328,0.35694945,-0.01702268,0.20649633,0.3715907,-0.034659714,0.20458046,0.40998906,-0.04542093,0.15961416,0.42704767,-0.0020286993,0.15758026,0.339845,-0.018769879,0.15904233,0.36496142,-0.0356868,0.15529446,0.41042277,-0.045623805,0.12170357,0.43469945,-0.007975096,0.11531513,0.35198203,-0.02500534,0.11981473,0.37123632,-0.03573328,0.11731629,0.41419914,-0.03975309,0.08355155,0.45248282,-0.015853746,0.07684834,0.38364932,-0.028258745,0.08219018,0.38481766,-0.032880183,0.08463352,0.40868333,-0.034676347,E
0.121313386,0.5958853,4.1544947e-08,0.19085409,0.5795925,-0.01689582,0.23538703,0.5180979,-0.020674042,0.21877015,0.45072174,-0.025836999,0.16883796,0.43366793,-0.03091925,0.20898707,0.41317147,0.0012878845,0.21287237,0.3379391,-0.016195977,0.21368572,0.3532045,-0.032691337,0.21039529,0.39201835,-0.04244372,0.16677897,0.4049795,-0.00090262486,0.16541243,0.32155272,-0.01823519,0.16398317,0.3491791,-0.03340921,0.15939648,0.39546165,-0.041266013,0.12886263,0.4130062,-0.0067825215,0.123870656,0.33434674,-0.02439705,0.12626529,0.3534008,-0.034672674,0.12350276,0.3944856,-0.037773438,0.09209509,0.43274674,-0.014664302,0.08460477,0.3694024,-0.026841996,0.08936163,0.3717153,-0.031490467,0.0918302,0.39486519,-0.032999694,E
0.11967421,0.5750219,3.2820147e-08,0.19509843,0.5552454,-0.013458606,0.24042983,0.49547577,-0.014406044,0.2284124,0.42020997,-0.016788641,0.18292685,0.39458185,-0.01846332,0.21705088,0.40069968,0.008056939,0.22109939,0.32209045,-0.0076391576,0.21817586,0.34829408,-0.023123223,0.21421173,0.38956198,-0.032117516,0.17652777,0.39314684,0.005719842,0.17369033,0.30863333,-0.0069089737,0.17244908,0.33553314,-0.019419525,0.16733265,0.3772627,-0.0266035,0.13842288,0.4009281,-0.0004800695,0.13387418,0.31991336,-0.015179209,0.13482648,0.33679393,-0.021731155,0.13023502,0.374549,-0.022559732,0.09969314,0.4195214,-0.008535411,0.09374139,0.34999847,-0.019302486,0.09708312,0.34837398,-0.021408241,0.09800275,0.36731666,-0.02077734,E
0.12788162,0.56507224,8.5184524e-08,0.20015629,0.53974915,-0.012746746,0.24363613,0.48157597,-0.013169734,0.23133639,0.4108263,-0.015232251,0.19015738,0.38465422,-0.017822577,0.21604258,0.39488462,0.008092159,0.22173521,0.32231498,-0.00492724,0.22499141,0.32521504,-0.01957283,0.22633763,0.3503317,-0.02899561,0.17608213,0.38789403,0.005130829,0.1760576,0.30732444,-0.008106843,0.1779568,0.31696278,-0.024414623,0.17476963,0.35315013,-0.034494154,0.13920754,0.39616662,-0.0010381156,0.13560796,0.31777045,-0.015619426,0.13730577,0.3203398,-0.027730139,0.13308778,0.35130304,-0.03312556,0.101709455,0.41469124,-0.008853758,0.096415356,0.34780562,-0.019681606,0.09827655,0.3318408,-0.025610682,0.09840538,0.33862352,-0.028675195,E
0.1250848,0.54019666,9.6413835e-08,0.20420632,0.5206123,-0.012409841,0.24868348,0.46375933,-0.010411454,0.23879373,0.38919938,-0.009932704,0.19615981,0.36081153,-0.009821137,0.22384484,0.3770937,0.015067067,0.23188701,0.30554375,0.0045544477,0.23072384,0.31093627,-0.008944014,0.22981453,0.33505744,-0.018454755,0.18381944,0.36734757,0.012884993,0.18497485,0.2948028,0.003646514,0.18471424,0.2986767,-0.012797106,0.1820711,0.3243372,-0.024804719,0.14553955,0.37375972,0.006918586,0.14572506,0.30060107,-0.0069246115,0.14476621,0.2981472,-0.021549871,0.13886812,0.31978428,-0.029592464,0.10585181,0.39079294,-0.0004756402,0.10501273,0.3282472,-0.0125134,0.10575205,0.30941933,-0.02037141,0.10508005,0.31054616,-0.025292905,E
0.12829766,0.5333774,8.522731e-08,0.20607847,0.5139166,-0.0138612585,0.25093532,0.4554067,-0.014448667,0.23829484,0.3801925,-0.016563578,0.1908959,0.35532835,-0.018627327,0.22804347,0.36166725,0.00992575,0.23515093,0.28466374,-0.0037546887,0.2335881,0.30099308,-0.018930962,0.23101872,0.33685693,-0.028619863,0.18760864,0.3534592,0.007895859,0.1872041,0.26972082,-0.0041975793,0.1863323,0.2889126,-0.019012196,0.1815014,0.3290206,-0.02839272,0.14928359,0.36067292,0.0021003138,0.14618325,0.2798195,-0.012751952,0.14718449,0.290677,-0.023412332,0.14140949,0.32678157,-0.02748141,0.11018036,0.37855542,-0.005481387,0.10671513,0.31157094,-0.016874371,0.10984699,0.305883,-0.021761756,0.10944553,0.3226238,-0.023681382,E
0.13216221,0.52674425,8.65913e-08,0.21369952,0.5019647,-0.015774565,0.25693655,0.44109908,-0.016126094,0.24242668,0.36429846,-0.01817123,0.19359793,0.33819073,-0.02051734,0.23233311,0.35255733,0.013918532,0.24054804,0.27471218,-0.0019286931,0.23952207,0.28059694,-0.019566324,0.23566927,0.3140183,-0.030325042,0.19202241,0.34170243,0.012145457,0.19207343,0.25568783,-0.002875129,0.18821159,0.27169997,-0.021113899,0.18217519,0.31536072,-0.0319879,0.15386668,0.34710988,0.005897347,0.15143329,0.26230854,-0.01220755,0.15095688,0.27523488,-0.026785342,0.14479649,0.3184964,-0.032335255,0.113673106,0.36363223,-0.0022911164,0.11137915,0.2932034,-0.01650673,0.11376797,0.28853738,-0.024047678,0.11271514,0.3115367,-0.02727045,E
0.13614061,0.526157,5.4865936e-08,0.21584159,0.5008338,-0.011924657,0.25882477,0.44185162,-0.013567181,0.24071854,0.37075227,-0.018112978,0.19037162,0.3478153,-0.02282876,0.23586826,0.34503323,0.011207176,0.2449812,0.26082307,-0.007264409,0.24323642,0.27732947,-0.025961397,0.23660389,0.31831574,-0.03672817,0.19548695,0.33725575,0.0068801045,0.19559854,0.24587272,-0.009464964,0.19434078,0.26988685,-0.02702667,0.18906015,0.31664976,-0.037563078,0.15790337,0.3439153,-0.0015271868,0.15503412,0.2566029,-0.018526226,0.15773639,0.2736807,-0.031119531,0.15316355,0.31815097,-0.035992645,0.119060054,0.3597975,-0.01168852,0.1148635,0.28938267,-0.02332099,0.12039808,0.28821558,-0.029264992,0.12168483,0.31260827,-0.031975854,E
0.13712777,0.5249665,7.68407e-08,0.21791402,0.5032448,-0.012919945,0.26091802,0.44020858,-0.01392619,0.24437489,0.36500666,-0.017685574,0.19378795,0.34128612,-0.02173902,0.23817666,0.34794173,0.011857296,0.24602254,0.2637733,-0.0074392175,0.24303909,0.28188193,-0.026378237,0.23637149,0.32595742,-0.03691869,0.1967379,0.3385525,0.0076601906,0.19632335,0.24752073,-0.010007171,0.19413003,0.27384946,-0.027941521,0.18858132,0.32214934,-0.038051594,0.15828747,0.34431124,-0.0008890031,0.15527725,0.2550891,-0.019598681,0.15765435,0.27762336,-0.03264486,0.15344772,0.32462707,-0.037113756,0.11852153,0.35940322,-0.011224979,0.11618078,0.2861618,-0.02389398,0.121105075,0.29142308,-0.029319996,0.12222359,0.32212684,-0.031294122,E
0.13703138,0.52828455,1.16802795e-07,0.21875145,0.5062945,-0.016003454,0.26043886,0.44347075,-0.015688226,0.24445698,0.36761504,-0.016896794,0.19409494,0.34377635,-0.018319782,0.23602533,0.35761294,0.015430863,0.24591301,0.2796085,-0.00028495232,0.24452762,0.28537285,-0.018391445,0.23866981,0.3198648,-0.029500924,0.19631656,0.34636655,0.014194579,0.19752958,0.2621136,-0.000121147474,0.19530688,0.27335483,-0.020769775,0.19039024,0.31377017,-0.034169488,0.158553,0.35163662,0.008327844,0.15657705,0.26998648,-0.009499094,0.15752983,0.27800238,-0.028741358,0.15207514,0.31734875,-0.03826588,0.118080385,0.3676095,0.0006847677,0.11637236,0.29932484,-0.014153314,0.1196174,0.288579,-0.025524896,0.1203356,0.30561483,-0.032322794,E
0.13711339,0.53437614,7.1873934e-08,0.21698733,0.5110308,-0.011994631,0.2599976,0.45050493,-0.011465254,0.24508615,0.3760178,-0.013282018,0.19306901,0.3549031,-0.015859637,0.23444115,0.36155292,0.012780767,0.24573717,0.28134972,-0.0035599766,0.24644344,0.2905705,-0.020854842,0.24181049,0.32774758,-0.03092911,0.1948516,0.35044932,0.009030289,0.19725667,0.2606706,-0.006870687,0.19454013,0.28268892,-0.02454205,0.18798278,0.33034796,-0.034391627,0.15762825,0.35503685,0.0014455469,0.15624215,0.26706696,-0.015948946,0.15773895,0.2858516,-0.029185293,0.15223184,0.33252814,-0.03375437,0.11787526,0.36987653,-0.007796608,0.11540398,0.2959487,-0.020764329,0.12020913,0.29322544,-0.027340097,0.1211292,0.3175369,-0.029982246,E
0.13282314,0.54305184,7.448965e-08,0.21419209,0.52085805,-0.010827808,0.25784105,0.4588756,-0.010398974,0.24549887,0.3825147,-0.012334116,0.19334349,0.3603955,-0.014594605,0.2333799,0.36635605,0.012171,0.24217704,0.2825345,-0.0034092506,0.24224688,0.2995889,-0.020462228,0.23777589,0.3396428,-0.030743774,0.1935719,0.3577062,0.008271588,0.19404915,0.26638365,-0.004569698,0.19404085,0.28968543,-0.01964344,0.18869185,0.33490133,-0.02890079,0.1562005,0.3632576,0.00057404535,0.15331793,0.2753439,-0.013240904,0.15748528,0.2921469,-0.023742478,0.1532503,0.33568916,-0.027663404,0.11646758,0.37767008,-0.00894388,0.11379613,0.3047589,-0.01909067,0.12017827,0.3028493,-0.023949817,0.121931754,0.32667896,-0.025989085,E
0.13526449,0.54539245,1.08260444e-07,0.21510085,0.52522653,-0.01345464,0.25678515,0.4625311,-0.012781991,0.23911758,0.3885536,-0.013818012,0.18639073,0.36913761,-0.015138041,0.23264462,0.37322623,0.012585649,0.24106179,0.29510733,-0.0016863112,0.23924817,0.30556843,-0.017403083,0.23558511,0.33975062,-0.027237661,0.19202161,0.36566904,0.01011385,0.19297454,0.2829402,-0.0029206027,0.19194588,0.29437304,-0.020616569,0.18798587,0.33149993,-0.032113157,0.15353876,0.37346992,0.0035685536,0.15172243,0.29319233,-0.01226761,0.15268263,0.29619002,-0.028409023,0.14718506,0.32689935,-0.03636611,0.113820635,0.39156196,-0.0045992676,0.11168431,0.3238536,-0.01696984,0.11420069,0.30638456,-0.026005931,0.114225514,0.31211346,-0.031555697,E
0.1372877,0.5580159,7.845928e-08,0.21183679,0.5412444,-0.013688605,0.2543676,0.48069102,-0.014640913,0.23772158,0.41068456,-0.017440801,0.1869784,0.39053413,-0.020275075,0.23265162,0.38567007,0.007490153,0.23959473,0.30906245,-0.009278168,0.23486498,0.32817316,-0.025637738,0.22811477,0.3688881,-0.034991086,0.19178589,0.37517893,0.0040006917,0.19287667,0.29106826,-0.010847242,0.18774664,0.31848398,-0.026076963,0.18101683,0.3639988,-0.034500405,0.15354408,0.38072145,-0.0034098492,0.15062582,0.2999611,-0.01999951,0.14982337,0.3230293,-0.03080412,0.14445408,0.36596596,-0.034166366,0.11424301,0.39788088,-0.012573541,0.11094256,0.3294716,-0.02396555,0.11412937,0.33245778,-0.027855016,0.114442095,0.3571833,-0.02893828,E
0.138311,0.5822337,9.544004e-08,0.20857136,0.56929123,-0.013965839,0.253477,0.5066464,-0.014662163,0.24062045,0.43340367,-0.0166111,0.19152972,0.41114685,-0.01912909,0.23229545,0.4149174,0.004020434,0.23805045,0.34194428,-0.009234517,0.23858972,0.3516001,-0.02333235,0.23776342,0.38364416,-0.03255084,0.19144842,0.40270427,0.0010557212,0.1934582,0.3211483,-0.011811899,0.19229834,0.33774832,-0.026548676,0.18765606,0.37825784,-0.03541773,0.15330677,0.40817428,-0.005027228,0.1515857,0.32906395,-0.020136543,0.15202194,0.34178942,-0.031562705,0.14729473,0.37929243,-0.036276165,0.114687756,0.4261012,-0.012767615,0.11074812,0.35849947,-0.025010817,0.113083325,0.34989196,-0.030906318,0.11354428,0.36384472,-0.033770103,E
0.13923724,0.6007588,1.3766801e-07,0.20964831,0.580064,-0.016412541,0.2530797,0.5221335,-0.018021109,0.23892467,0.44905123,-0.020341089,0.19398737,0.4225921,-0.023324823,0.23233925,0.43694365,0.0044141603,0.23863268,0.36555904,-0.0080689825,0.23901705,0.363077,-0.022181904,0.2394737,0.38380182,-0.03154407,0.19232783,0.42347264,0.0030673402,0.1942516,0.34609342,-0.008457024,0.19245552,0.34881598,-0.02387276,0.18759964,0.37904045,-0.0338909,0.15459198,0.4283469,-0.001745459,0.15297747,0.35263976,-0.01651962,0.1509373,0.35293433,-0.029362554,0.14465581,0.38143918,-0.035356205,0.116236255,0.44624084,-0.008369409,0.11333517,0.38137472,-0.020064162,0.11372182,0.36363548,-0.026387747,0.11266261,0.36885875,-0.029741526,E
0.13952655,0.626869,9.9530844e-08,0.21121621,0.6138208,-0.013541486,0.25542152,0.5558244,-0.014484866,0.2400489,0.48347378,-0.016761558,0.19045109,0.4610282,-0.019480178,0.23628734,0.46184915,0.005388393,0.24564712,0.38995388,-0.0071743033,0.24398604,0.39680082,-0.020376096,0.24029575,0.42503875,-0.028887587,0.19642797,0.44786066,0.0021915333,0.20010427,0.36890578,-0.00994701,0.19662955,0.38766173,-0.023925174,0.19079345,0.42651147,-0.03211929,0.15869969,0.45201087,-0.004141542,0.15857626,0.37552917,-0.018852072,0.15745562,0.39302677,-0.028844032,0.15211281,0.43028533,-0.0322553,0.11986757,0.4697879,-0.012113044,0.11832296,0.4036421,-0.022972392,0.121540956,0.39774728,-0.026965346,0.12273228,0.41172853,-0.028364846,E
0.14365649,0.6555648,1.3541103e-07,0.21453558,0.6357513,-0.015331344,0.2578829,0.5766174,-0.01556438,0.24507797,0.5010262,-0.016431125,0.20190287,0.4758906,-0.01761418,0.23449162,0.49055386,0.008082082,0.24156629,0.42048675,-0.0025294384,0.24384974,0.41892356,-0.014937475,0.2465855,0.43892118,-0.023176579,0.19471565,0.4784085,0.0074697924,0.19645065,0.39948547,-0.0025970915,0.19623546,0.4038355,-0.016761914,0.19408219,0.43374014,-0.025732575,0.1582601,0.48395035,0.0034603144,0.15732585,0.40927455,-0.009930548,0.15712565,0.40939814,-0.021976523,0.15291032,0.43751496,-0.027235016,0.12120994,0.50202495,-0.002221695,0.11892993,0.43631828,-0.012261785,0.121893294,0.42370164,-0.01779842,0.1236553,0.43471903,-0.020444214,E
0.1418759,0.6635498,8.721173e-08,0.21301267,0.6483673,-0.013732413,0.25788277,0.589682,-0.014841383,0.2441257,0.5196007,-0.017375385,0.1933274,0.50060314,-0.019832302,0.237527,0.49476138,0.0031769904,0.2451315,0.4188112,-0.011495987,0.24247658,0.43505955,-0.024888637,0.23996444,0.47126,-0.03308498,0.1964574,0.48328897,-0.00030601444,0.19834861,0.3999446,-0.014627779,0.1965996,0.41975996,-0.028849268,0.19317006,0.46049333,-0.037053883,0.15833673,0.48972535,-0.007083412,0.15627411,0.4116087,-0.023575941,0.15685059,0.42453435,-0.035202302,0.1530531,0.46064636,-0.039566293,0.119783185,0.5093245,-0.015397269,0.11488868,0.44101334,-0.027652796,0.11790547,0.43269557,-0.03370279,0.11915382,0.44638547,-0.036490843,E
0.1400187,0.6789926,4.3919783e-08,0.21187547,0.66686004,-0.017652726,0.2566045,0.60873,-0.021198459,0.24428493,0.53297126,-0.025685161,0.20553353,0.49947762,-0.029935231,0.23646368,0.5164668,0.00016992689,0.24548443,0.4342528,-0.019939756,0.24441634,0.44013757,-0.03730561,0.2380929,0.47453225,-0.04684964,0.19477166,0.5035454,-0.0011907353,0.19739574,0.4174784,-0.019980378,0.1945157,0.43002886,-0.03625104,0.18808661,0.47047547,-0.0451414,0.156466,0.5095624,-0.0067168185,0.1570684,0.4289,-0.027376149,0.15615898,0.43408826,-0.039687265,0.15063776,0.4667304,-0.043918457,0.11838015,0.52876467,-0.014118618,0.11432952,0.46510407,-0.030586194,0.116280586,0.45335,-0.03863266,0.11718947,0.4622922,-0.042170722,E
0.13904859,0.6929792,4.3815295e-08,0.21245766,0.6830614,-0.015519011,0.25770044,0.6206462,-0.01773091,0.24255894,0.54754394,-0.02118103,0.1944519,0.5231977,-0.024591686,0.23567118,0.52658325,-0.0007688319,0.2428628,0.43934053,-0.01983793,0.2409482,0.4550762,-0.036517035,0.23392114,0.49691013,-0.045741297,0.19323763,0.5155281,-0.002944769,0.19433866,0.4243882,-0.019035552,0.19314285,0.44102457,-0.033668045,0.18691243,0.48403114,-0.04254973,0.1542182,0.52196056,-0.008977642,0.15412709,0.43487918,-0.02755786,0.15495613,0.44380307,-0.039221052,0.14982909,0.4808618,-0.04382215,0.11565311,0.53991324,-0.016690595,0.1125696,0.47036257,-0.031938672,0.11596234,0.46643212,-0.038998045,0.117344856,0.48554218,-0.04243826,E
0.13707227,0.71909606,1.05794335e-07,0.20794958,0.7013774,-0.017432168,0.25342232,0.6454017,-0.020377398,0.2369606,0.5776863,-0.024184976,0.1887003,0.55589736,-0.02799258,0.23219573,0.5485949,0.00082016614,0.24054874,0.47053915,-0.016162848,0.23936267,0.47355357,-0.031891294,0.23537126,0.5008959,-0.040903244,0.18993309,0.53710103,-0.0011744981,0.19188626,0.45510572,-0.015012364,0.19046238,0.4551199,-0.02974638,0.1861541,0.48393807,-0.03900625,0.15081003,0.54419494,-0.007250235,0.14884123,0.46947056,-0.023198485,0.14900914,0.46061775,-0.036036562,0.145061,0.48188266,-0.041968934,0.1122708,0.5652095,-0.015376236,0.10791743,0.5035923,-0.027132671,0.10948707,0.48411727,-0.03334582,0.11036858,0.48612154,-0.036581576,E
0.13497394,0.7303716,5.0393588e-08,0.20762146,0.7143366,-0.01382606,0.25311604,0.6525668,-0.016185502,0.23627295,0.58340377,-0.020476965,0.18538064,0.56363267,-0.024774509,0.22945666,0.5515627,0.0019164525,0.23824811,0.46528512,-0.016100021,0.23788768,0.4797913,-0.032574,0.23280664,0.5193987,-0.042267986,0.18662761,0.54135954,-0.001914973,0.18737234,0.44991082,-0.018021999,0.18613446,0.47132066,-0.033008527,0.18193397,0.5157109,-0.041922644,0.1477836,0.5489172,-0.00934164,0.14511988,0.46308908,-0.025985843,0.14630222,0.47555274,-0.03663896,0.1428604,0.51365393,-0.040873546,0.109075814,0.57013726,-0.018589018,0.102376595,0.5017662,-0.030805683,0.10634847,0.49466875,-0.036529936,0.1093501,0.5088495,-0.03942032,E
0.12958924,0.7438542,-2.7800306e-08,0.20278104,0.7296498,-0.015957288,0.2489736,0.66318697,-0.020162305,0.23270527,0.5898867,-0.02596057,0.1842543,0.56462,-0.031437695,0.22369668,0.55674136,-0.0046570576,0.22813001,0.4659805,-0.026969887,0.22465357,0.49702913,-0.046170786,0.21908075,0.54381144,-0.05747494,0.18013929,0.5475068,-0.008543029,0.17979218,0.44795525,-0.02840463,0.17720212,0.48768136,-0.044481006,0.17260459,0.53798,-0.053851698,0.14041618,0.5547219,-0.016087612,0.13596472,0.4620732,-0.03490868,0.1393643,0.4930535,-0.04481046,0.13714325,0.54102635,-0.048522994,0.10042523,0.5732609,-0.025584955,0.0937005,0.4994231,-0.03936938,0.10119188,0.5083539,-0.0450881,0.1059874,0.53778017,-0.048111666,E
